iter	Passed	Remaining
579	45923	33254
580	45978	33158
581	46036	33064
582	46124	32991
583	46182	32897
584	46269	32823
585	46326	32729
586	46384	32634
587	46465	32557
588	46546	32480
589	46605	32386
590	46691	32312
591	46767	32231
592	46845	32152
593	46917	32068
594	47000	31991
595	47088	31919
596	47175	31845
597	47261	31770
598	47317	31676
599	47411	31607
600	47491	31529
601	47578	31455
602	47644	31368
603	47735	31296
604	47812	31216
605	47867	31121
606	47956	31049
607	48012	30955
608	48092	30877
609	48190	30810
610	48248	30717
611	48303	30623
612	48357	30529
613	48416	30437
614	48495	30358
615	48578	30282
616	48632	30188
617	48711	30109
618	48765	30015
619	48854	29943
620	48909	29849
621	49004	29780
622	49095	29709
623	49178	29633
624	49232	29539
625	49286	29445
626	49347	29356
627	49401	29263
628	49455	29170
629	49536	29093
630	49631	29023
631	49724	28953
632	49804	28875
633	49884	28797
634	49978	28728
635	50037	28638
636	50094	28546
637	50166	28464
638	50270	28399
639	50326	28308
640	50411	28233
641	50471	28144
642	50564	28073
643	50619	27982
644	50713	27912
645	50810	27843
646	50867	27752
647	50923	27662
648	50978	27570
649	51034	27480
650	51109	27399
651	51194	27324
652	51251	27234
653	51310	27146
654	51365	27055
655	51454	26982
656	51530	26902
657	51586	26812
658	51675	26739
659	51731	26649
660	51809	26571
661	51866	26481
662	51961	26411
663	52050	26338
664	52107	26249
665	52189	26172
666	52276	26098
667	52370	26028
668	52427	25939
669	52521	25868
670	52607	25794
671	52660	25703
672	52713	25612
673	52774	25525
674	52828	25435
675	52883	25346
676	52937	25256
677	53022	25181
678	53116	25111
679	53173	25022
680	53253	24945
681	53329	24866
682	53418	24793
683	53477	24705
684	53573	24635
685	53651	24557
686	53728	24478
687	53808	24401
688	53875	24318
689	53939	24233
690	54017	24155
691	54099	24078
692	54165	23995
693	54256	23922
694	54353	23852
695	54429	23774
696	54484	23685
697	54554	23603
698	54634	23526
699	54711	23447
700	54806	23376
701	54861	23288
702	54943	23212
703	54998	23124
704	55071	23044
705	55162	22971
706	55239	22892
707	55320	22815
708	55406	22740
709	55469	22656
710	55535	22573
711	55612	22495
712	55670	22408
713	55728	22322
714	55811	22246
715	55869	22160
716	55935	22077
717	56020	22002
718	56096	21923
719	56154	21837
720	56245	21765
721	56309	21681
722	56385	21602
723	56443	21516
724	56526	21441
725	56604	21363
726	56694	21289
727	56751	21203
728	56832	21126
729	56890	21041
730	56974	20965
731	57060	20891
732	57139	20813
733	57226	20738
734	57303	20660
735	57394	20587
736	57486	20514
737	57544	20429
738	57626	20352
739	57684	20267
740	57769	20192
741	57831	20108
742	57921	20034
743	58005	19958
744	58070	19876
745	58159	19802
746	58249	19728
747	58304	19642
748	58358	19556
749	58439	19479
750	58524	19404
751	58586	19321
752	58647	19237
753	58702	19152
754	58758	19067
755	58843	18991
756	58929	18916
757	58984	18831
758	59054	18751
759	59112	18667
760	59168	18582
761	59243	18503
762	59319	18425
763	59402	18349
764	59475	18270
765	59547	18190
766	59630	18114
767	59711	18037
768	59786	17959
769	59845	17875
770	59926	17799
771	59991	17717
772	60049	17634
773	60128	17556
774	60210	17480
775	60297	17405
776	60356	17322
777	60416	17239
778	60481	17158
779	60540	17075
780	60598	16992
781	60679	16915
782	60744	16834
783	60819	16756
784	60900	16679
785	60983	16603
786	61068	16528
787	61149	16451
788	61214	16370
789	61295	16293
790	61377	16217
791	61441	16136
792	61499	16053
793	61580	15976
794	61665	15901
795	61722	15818
796	61806	15742
797	61868	15660
798	61926	15578
799	61985	15496
800	62071	15420
801	62153	15344
802	62243	15270
803	62301	15187
804	62357	15105
805	62431	15026
806	62487	14944
807	62572	14868
808	62659	14793
809	62744	14717
810	62828	14641
811	62913	14566
812	63002	14491
813	63080	14413
814	63158	14336
815	63222	14256
816	63279	14174
817	63346	14094
818	63404	14012
819	63461	13930
820	63524	13850
821	63581	13768
822	63653	13689
823	63739	13614
824	63832	13540
825	63897	13460
826	63963	13380
827	64036	13302
828	64109	13223
829	64182	13145
830	64265	13069
831	64342	12992
832	64431	12917
833	64517	12841
834	64596	12764
835	64684	12689
836	64742	12608
837	64800	12527
838	64858	12446
839	64939	12369
840	64998	12288
841	65086	12213
842	65172	12137
843	65235	12057
844	65336	11984
845	65409	11906
846	65464	11825
847	65543	11748
848	65614	11669
849	65704	11594
850	65787	11518
851	65879	11443
852	65972	11369
853	66060	11293
854	66141	11216
855	66212	11138
856	66294	11062
857	66380	10986
858	66439	10905
859	66546	10833
860	66644	10759
861	66734	10683
862	66804	10605
863	66863	10524
864	66922	10444
865	66992	10366
866	67068	10288
867	67162	10213
868	67244	10137
869	67330	10060
870	67394	9981
871	67472	9904
872	67529	9823
873	67608	9746
874	67680	9668
875	67738	9588
876	67796	9508
877	67873	9431
878	67929	9350
879	67987	9271
880	68061	9193
881	68148	9117
882	68205	9037
883	68265	8957
884	68350	8881
885	68414	8802
886	68495	8726
887	68561	8647
888	68617	8567
889	68675	8487
890	68770	8413
891	68850	8336
892	68908	8256
893	68996	8180
894	69053	8101
895	69135	8024
896	69191	7945
897	69278	7869
898	69335	7789
899	69391	7710
900	69449	7630
901	69525	7553
902	69608	7477
903	69678	7399
904	69734	7320
905	69808	7242
906	69876	7164
907	69933	7085
908	70022	7009
909	70103	6933
910	70182	6856
911	70238	6777
912	70309	6699
913	70365	6620
914	70462	6545
915	70552	6469
916	70644	6394
917	70701	6315
918	70773	6237
919	70843	6160
920	70921	6083
921	71009	6007
922	71099	5931
923	71179	5854
924	71244	5776
925	71323	5699
926	71387	5621
927	71466	5544
928	71558	5468
929	71644	5392
930	71728	5316
931	71806	5239
932	71891	5162
933	71989	5087
934	72072	5010
935	72153	4933
936	72208	4854
937	72279	4777
938	72349	4700
939	72427	4623
940	72512	4546
941	72588	4469
942	72652	4391
943	72708	4313
944	72804	4237
945	72881	4160
946	72967	4083
947	73046	4006
948	73120	3929
949	73195	3852
950	73279	3775
951	73357	3698
952	73437	3621
953	73502	3544
954	73582	3467
955	73646	3389
956	73726	3312
957	73784	3234
958	73875	3158
959	73952	3081
960	74009	3003
961	74091	2926
962	74176	2849
963	74249	2772
964	74308	2695
965	74367	2617
966	74456	2540
967	74547	2464
968	74621	2387
969	74691	2310
970	74769	2233
971	74827	2155
972	74905	2078
973	74978	2001
974	75074	1924
975	75156	1848
976	75239	1771
977	75337	1694
978	75412	1617
979	75489	1540
980	75545	1463
981	75636	1386
982	75745	1309
983	75820	1232
984	75899	1155
985	75982	1078
986	76052	1001
987	76127	924
988	76182	847
989	76264	770
990	76344	693
991	76421	616
992	76500	539
993	76591	462
994	76651	385
995	76745	308
996	76827	231
997	76908	154
998	76971	77
999	77057	0
