iter	MAE
605	5243.848435
606	5243.250678
607	5242.769153
608	5242.618498
609	5242.613718
610	5242.60443
611	5242.547191
612	5242.485446
613	5242.478412
614	5242.466707
615	5242.408167
616	5242.352597
617	5242.267853
618	5242.267172
619	5232.076505
620	5232.051279
621	5231.308292
622	5231.307318
623	5230.96042
624	5230.914955
625	5230.913989
626	5230.88658
627	5230.885821
628	5230.885101
629	5219.371091
630	5219.367776
631	5219.36466
632	5219.362398
633	5219.333422
634	5213.852241
635	5213.851297
636	5213.850437
637	5213.847972
638	5213.823751
639	5213.805233
640	5213.803829
641	5213.775738
642	5212.981591
643	5212.959779
644	5212.602007
645	5208.058452
646	5208.057941
647	5208.05747
648	5203.768262
649	5203.747291
650	5203.727518
651	5203.727428
652	5203.708921
653	5203.694383
654	5203.680662
655	5194.659924
656	5194.659499
657	5194.659097
658	5194.658482
659	5194.658119
660	5191.453557
661	5191.45228
662	5191.451458
663	5191.449751
664	5191.448552
665	5191.426412
666	5191.346889
667	5191.273063
668	5191.272
669	5191.262307
670	5191.236576
671	5191.147697
672	5191.138532
673	5191.137841
674	5191.129145
675	5191.094579
676	5191.086552
677	5191.004495
678	5190.964965
679	5190.961476
680	5190.92241
681	5190.864215
682	5190.708015
683	5190.673678
684	5190.574376
685	5176.427622
686	5176.360912
687	5176.1351
688	5176.083054
689	5176.034426
690	5175.788087
691	5175.782875
692	5175.308046
693	5175.282199
694	5175.263838
695	5175.262944
696	5175.245655
697	5175.237361
698	5175.190733
699	5175.167116
700	5175.160056
701	5175.155919
702	5175.138454
703	5175.13766
704	5175.130575
705	5175.119821
706	5174.832866
707	5174.82421
708	5174.70331
709	5174.592785
710	5174.585633
711	5174.473475
712	5174.46722
713	5174.426248
714	5174.426006
715	5174.387939
716	5174.386743
717	5174.372347
718	5174.238576
719	5174.158584
720	5174.151157
721	5174.111635
722	5173.971064
723	5173.967618
724	5173.934769
725	5173.925145
726	5173.918853
727	5173.915604
728	5173.897225
729	5173.89418
730	5173.738617
731	5173.727218
732	5173.695938
733	5173.689967
734	5173.67054
735	5173.626954
736	5173.585596
737	5173.568945
738	5173.563589
739	5173.558504
740	5173.547337
741	5173.509738
742	5173.476038
743	5172.99799
744	5172.997022
745	5172.991398
746	5172.986091
747	5172.981294
748	5172.976858
749	5172.889349
750	5172.806663
751	5172.729219
752	5172.656419
753	5172.652106
754	5172.584291
755	5172.54402
756	5172.506465
757	5172.502369
758	5172.502222
759	5172.406342
760	5172.332563
761	5172.32874
762	5172.221427
763	5172.163054
764	5172.088278
765	5172.081915
766	5172.033675
767	5171.792983
768	5171.787073
769	5171.742549
770	5171.738676
771	5171.649441
772	5171.646552
773	5171.388516
774	5171.388368
775	5171.387441
776	5171.188257
777	5171.024094
778	5171.021588
779	5170.828873
780	5170.8266
781	5170.826045
782	5170.825867
783	5170.780343
784	5170.769665
785	5170.760401
786	5170.606184
787	5170.604409
788	5170.603
789	5170.570621
790	5170.541924
791	5170.511907
792	5170.489166
793	5170.485432
794	5170.482111
795	5170.47824
796	5170.472131
797	5170.467035
798	5170.462846
799	5170.45576
800	5170.328419
801	5170.210952
802	5170.000579
803	5169.997344
804	5169.810512
805	5169.731414
806	5169.658349
807	5169.616498
808	5162.857058
809	5162.849186
810	5162.773042
811	5162.554117
812	5162.54545
813	5162.545171
814	5162.544914
815	5162.541998
816	5162.541774
817	5162.52
818	5162.490795
819	5162.464408
820	5162.458646
821	5162.428852
822	5162.428389
823	5160.433376
824	5160.37493
825	5160.374343
826	5160.122975
827	5160.03074
828	5159.78057
829	5159.780066
830	5159.533851
831	5159.512511
832	5159.512495
833	5159.280853
834	5159.216472
835	5159.176377
836	5159.115221
837	5159.057123
838	5159.002179
839	5158.968313
840	5158.968288
841	5156.476727
842	5156.442471
843	5156.392159
844	5156.370115
845	5156.330551
846	5156.288168
847	5156.225219
848	5156.184666
849	5146.442158
850	5143.973851
851	5142.140911
852	5142.1407
853	5138.585973
854	5138.438122
855	5133.972026
856	5129.474918
857	5125.725927
858	5125.589082
859	5121.121025
860	5115.791997
861	5115.604931
862	5115.432171
863	5115.303896
864	5115.183376
865	5115.098525
866	5115.015196
867	5105.839061
868	5105.801941
869	5105.071827
870	5105.036249
871	5105.036069
872	5104.384585
873	5104.384433
874	5103.943494
875	5103.795027
876	5103.648187
877	5103.614225
878	5103.198654
879	5103.070872
880	5103.06693
881	5097.126355
882	5097.093803
883	5097.088527
884	5088.077848
885	5088.004237
886	5085.825348
887	5085.726063
888	5085.725921
889	5085.58673
890	5085.586637
891	5079.958843
892	5079.928185
893	5079.849424
894	5079.849307
895	5079.812172
896	5079.811858
897	5079.337036
898	5079.263584
899	5079.263226
900	5079.195702
901	5077.539079
902	5077.089306
903	5076.405967
904	5076.405725
905	5075.914545
906	5075.889655
907	5075.263044
908	5070.510488
909	5070.316006
910	5070.293519
911	5070.272211
912	5070.179926
913	5070.159683
914	5069.869041
915	5069.806609
916	5069.78925
917	5069.772765
918	5069.744851
919	5069.721483
920	5069.721032
921	5069.720992
922	5069.720929
923	5069.720028
924	5069.704633
925	5069.669786
926	5069.450816
927	5069.4044
928	5069.356757
929	5069.353781
930	5069.349818
931	5069.333762
932	5069.333712
933	5058.287554
934	5058.286545
935	5058.283872
936	5047.68766
937	5047.672844
938	5047.651175
939	5047.633897
940	5047.632596
941	5047.632196
942	5047.632107
943	5047.632024
944	5046.968954
945	5046.942273
946	5046.92684
947	5046.892384
948	5046.883863
949	5046.882992
950	5046.873058
951	5046.872916
952	5046.852971
953	5046.814036
954	5046.73835
955	5046.702194
956	5046.700174
957	5046.668227
958	5046.583055
959	5046.582893
960	5046.552544
961	5046.551637
962	5046.528391
963	5043.358899
964	5043.344616
965	5043.30914
966	5042.294393
967	5042.280238
968	5042.133255
969	5037.902631
970	5037.868454
971	5037.845002
972	5037.637734
973	5037.63725
974	5037.590992
975	5037.506862
976	5037.477818
977	5029.619411
978	5029.577977
979	5024.412384
980	5019.612471
981	5019.567637
982	5019.544768
983	5019.425734
984	5019.425028
985	5019.424357
986	5019.304715
987	5019.294884
988	5014.831307
989	5014.812469
990	5014.74653
991	5014.705513
992	5014.699809
993	5014.691153
994	5014.682931
995	5014.637665
996	5014.635838
997	5014.62199
998	5014.400819
999	5014.393716
